Code,Name,City,Country
UUS,Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,RUSSIAN FEDERATION
UUU,Manumu,Manumu,PAPUA NEW GUINEA
UVA,Garner Fld,Uvalde,UNITED STATES
UVE,Ouvea,Ouvea,NEW CALEDONIA
UVF,Saint Lucia,Saint Lucia,SAINT LUCIA
UVL,Kharga,New Valley,EGYPT
UVO,Uvol,Uvol,PAPUA NEW GUINEA
UWA,Ware,Ware,UNITED STATES
UWE,Wiesbaden Off-line Point,Wiesbaden,GERMANY
UWL,Henry County,New Castle,UNITED STATES
UWP,Wuppertal Off-line Point,Wuppertal,GERMANY
UYL,Nyala,Nyala,SUDAN
UYN,Yulin,Yulin,CHINA
UZC,Ponikve,Uzice,YUGOSLAVIA
UZH,Unayzah,Unayzah,SAUDI ARABIA
UZU,Curuzu Cuatia,Curuzu Cuatia,ARGENTINA
VAA,Vaasa,Vaasa,FINLAND
VAB,Yavarate,Yavarate,COLOMBIA
VAC,Varrelbusch,Varrelbusch,GERMANY
VAD,Moody AFB,Valdosta,UNITED STATES
VAF,Chabeuil,Valence,FRANCE
VAG,Maj. Brig. Trompowsky,Varginha,BRAZIL
VAH,Vallegrande,Vallegrande,BOLIVIA
VAI,Vanimo,Vanimo,PAPUA NEW GUINEA
VAK,Chevak,Chevak,UNITED STATES
VAL,Valenca,Valenca,BRAZIL
VAN,Van,Van,TURKEY
VAP,Valparaiso,Valparaiso,CHILE
VAR,Varna,Varna,BULGARIA
VAS,Sivas,Sivas,TURKEY
VAT,Vatomandry,Vatomandry,MADAGASCAR
VAU,Vatukoula,Vatukoula,FIJI
VAV,Lupepau'u,Vava'u,TONGA
VAW,Vardoe,Vardoe,NORWAY
VAZ,Val D'Isere,Val D'Isere,FRANCE
VBG,Vandenberg AFB,Lompoc,UNITED STATES
VBS,Montichiari,Brescia,ITALY
VBV,Vanuabalavu,Vanuabalavu,FIJI
VBY,Visby,Visby,SWEDEN
VCA,Can Tho,Can Tho,VIET NAM
VCB,View Cove,View Cove,UNITED STATES
VCC,Limbe,Limbe,CAMEROON
VCD,Victoria River Downs,Victoria River Downs,AUSTRALIA
VCE,Marco Polo,Venice,ITALY
VCF,Valcheta,Valcheta,ARGENTINA
VCH,Vichadero,Vichadero,URUGUAY
VCP,Viracopos,Sao Paulo,BRAZIL
VCR,Carora,Carora,VENEZUELA
VCT,Victoria Regional,Victoria,UNITED STATES
VCV,George AFB,Victorville,UNITED STATES
VDA,Ovda,Ovda,ISRAEL
VDB,Valdres,Fagernes,NORWAY
VDC,Vitoria Da Conquista,Vitoria Da Conquista,BRAZIL
VDD,Vienna Danubepier Hov,Vienna,AUSTRIA
VDE,Valverde,Hierro,SPAIN
VDF,Vandenberg,Vandenberg,UNITED STATES
VDI,Vidalia Municipal Airport,Vidalia,UNITED STATES
VDM,Viedma,Viedma,ARGENTINA
VDP,Valle De La Pascua,Valle De Pascua,VENEZUELA
VDR,Villa Dolores,Villa Dolores,ARGENTINA
VDS,Vadso,Vadso,NORWAY
VDU,Tom O'Conner Oilfield,Refugio,UNITED STATES
VDZ,Valdez Municipal,Valdez,UNITED STATES
VEE,Venetie,Venetie,UNITED STATES
VEG,Maikwak,Maikwak,GUYANA
VEJ,vejle,Vejle,DENMARK
VEL,Vernal,Vernal,UNITED STATES
VER,Las Bajadas,Veracruz,MEXICO
VEX,Tioga Municipal Airport,Tioga,UNITED STATES
VEY,Vestmannaeyjar,Vestmannaeyjar,ICELAND
VFA,Victoria Falls,Victoria Falls,ZIMBABWE
VGA,Vijayawada,Vijayawada,INDIA
VGD,Vologda,Vologda,RUSSIAN FEDERATION
VGG,Vangrieng,Vangrieng,LAO PEOPLE'S DEMOCRATIC REPUBLIC
VGO,Vigo,Vigo,SPAIN
VGS,General Villegas,General Villegas,ARGENTINA
VGT,North Las Vegas Air Terminal,Las Vegas,UNITED STATES
VGZ,Villagarzon,Villagarzon,COLOMBIA
VHC,Saurimo,Saurimo,ANGOLA
VHM,Vilhelmina,Vilhelmina,SWEDEN
VHN,Culberson County,Van Horn,UNITED STATES
VHY,Charmeil,Vichy,FRANCE
VHZ,Vahitahi,Vahitahi,FRENCH POLYNESIA
VIA,Videira,Videira,BRAZIL
VIB,Villa Constitucion,Villa Constitucion,MEXICO
VIC,Vicenza,Vicenza,ITALY
VID,Vidin,Vidin,BULGARIA
VIE,Vienna Metropolitan Area,Vienna,AUSTRIA
VIF,Vilshofen,Vilshofen,GERMANY
VIG,El Vigia,El Vigia,VENEZUELA
VIH,Rolla National,Vichy,UNITED STATES
VII,Vinh City,Vinh City,VIET NAM
VIJ,Virgin Gorda,Virgin Gorda,VIRGIN ISLANDS (BRITISH)
VIK,Kavik,Kavik,UNITED STATES
VIL,Dakhla,Dakhla,MOROCCO
VIN,Vinnica,Vinnica,UKRAINE
VIQ,Viqueque,Viqueque,INDONESIA
VIR,Virginia,Durban,SOUTH AFRICA
VIS,Visalia,Visalia,UNITED STATES
VIT,Vitoria,Vitoria,SPAIN
VIV,Vivigani,Vivigani,PAPUA NEW GUINEA
VIX,Eurico Sales,Vitoria,BRAZIL
VJB,Xai Xai,Xai Xai,MOZAMBIQUE
VJI,Virginia Highlands,Abingdon,UNITED STATES
VJQ,Gurue,Gurue,MOZAMBIQUE
VKG,Rach Gia,Rach Gia,VIET NAM
VKO,Vnukovo,Moscow,RUSSIAN FEDERATION
VKS,Vicksburg Municipal,Vicksburg,UNITED STATES
VKT,Vorkuta,Vorkuta,RUSSIAN FEDERATION
VKW,West Kavik,West Kavik,UNITED STATES
VLA,Vandalia Municipal,Vandalia,UNITED STATES
VLC,Valencia,Valencia,SPAIN
VLD,Valdosta Metropolitan Area,Valdosta,UNITED STATES
VLE,J t Robidoux,Valle,UNITED STATES
VLG,Villa Gesell,Villa Gesell,ARGENTINA
VLI,Port-Vila,Port-Vila,VANUATU
VLK,Volgodonsk,Volgodonsk,RUSSIAN FEDERATION
VLL,Valladolid,Valladolid,SPAIN
VLM,Villamontes,Villamontes,BOLIVIA
VLN,Valencia,Valencia,VENEZUELA
VLO,Stolport,Vallejo,MEXICO
VLP,Vila Rica,Vila Rica,BRAZIL
VLR,Vallenar,Vallenar,CHILE
VLS,Valesdir,Valesdir,VANUATU
VLU,Velikiye Luki,Velikiye Luki,RUSSIAN FEDERATION
VLV,Carvajal,Valera,VENEZUELA
VMD,Vamdrup,Vamdrup,DENMARK
VME,Villa Mercedes,Villa Mercedes,ARGENTINA
VMI,INC,Vallemi,PARAGUAY
VMO,Vaernamo,Vaernamo,SWEDEN
VMU,Baimuru,Baimuru,PAPUA NEW GUINEA
VNA,Saravane,Saravane,LAO PEOPLE'S DEMOCRATIC REPUBLIC
VNC,Venice Municipal,Venice,UNITED STATES
VND,Vangaindrano,Vangaindrano,MADAGASCAR
VNE,Vannes-Meucon,Vannes-Meucon,FRANCE
VNG,Viengxay,Viengxay,LAO PEOPLE'S DEMOCRATIC REPUBLIC
VNO,Vilnius,Vilnius,LITHUANIA
VNR,Vanrook,Vanrook,AUSTRALIA
VNS,Varanasi,Varanasi,INDIA
VNX,Vilanculos,Vilanculos,MOZAMBIQUE
VNY,Van Nuys,Van Nuys,UNITED STATES
VOG,Volgograd,Volgograd,RUSSIAN FEDERATION
VOH,Vohemar,Vohemar,MADAGASCAR
VOI,Voinjama,Voinjama,LIBERIA
VOK,Volk Field,Camp Douglas,UNITED STATES
VOL,Nea Anchialos,Volos,GREECE
VOT,Votuporanga,Votuporanga,BRAZIL
VOZ,Voronezh,Voronezh,RUSSIAN FEDERATION
VPC,Bartow County Airport,Cartersville,UNITED STATES
VPE,Ongiva,Ongiva,ANGOLA
VPN,Vopnafjordur,Vopnafjordur,ICELAND
VPO,Peawanuck,Peawanuck,CANADA
VPS,Ft. Walton Beach,Valparaiso,UNITED STATES
VPY,Chimoio,Chimoio,MOZAMBIQUE
VPZ,Porter County,Valparaiso,UNITED STATES
VQS,Vieques,Vieques,PUERTO RICO
VRA,Juan Gualberto Gomez,Varadero,CUBA
VRB,Vero Beach Municipal,Vero Beach,UNITED STATES
VRC,Virac,Virac,PHILIPPINES
VRE,Vredendal,Vredendal,SOUTH AFRICA
VRK,Varkaus,Varkaus,FINLAND
VRL,Vila Real,Vila Real,PORTUGAL
VRN,Verona,Verona,ITALY
VRS,Versailles,Versailles,UNITED STATES
VRU,Vryburg,Vryburg,SOUTH AFRICA
VRY,Stolport,Vaeroy,NORWAY
VSA,Capitan Carlos Perez,Villahermosa,MEXICO
VSE,Aerodromo Gorgalves Lobato,Viseu,PORTUGAL
VSF,Springfield Hartness State Airport,Springfield,UNITED STATES
VSG,Lugansk,Lugansk,RUSSIAN FEDERATION
VSO,Phuoclong,Phuoclong,VIET NAM
VST,Hasslo,Vasteras,SWEDEN
VTA,Victoria,Victoria,HONDURAS
VTB,Vitebsk,Vitebsk,BELARUS
VTE,Wattay,Vientiane,LAO PEOPLE'S DEMOCRATIC REPUBLIC
VTF,Vatulele,Vatulele,FIJI
VTG,Vung Tau,Vung Tau,VIET NAM
VTL,Vittel,Vittel,FRANCE
VTN,Miller Field,Valentine,UNITED STATES
VTU,Las Tunas,Las Tunas,CUBA
VTZ,Vishakhapatnam,Vishakhapatnam,INDIA
VUP,Valledupar,Valledupar,COLOMBIA
VUS,Velikij Ustyug,Velikij Ustyug,RUSSIAN FEDERATION
VVB,Mahanoro,Mahanoro,MADAGASCAR
VVC,La Vanguardia,Villavicencio,COLOMBIA
VVI,Viru Viru Intl,Santa Cruz,BOLIVIA
VVK,Vastervik,Vastervik,SWEDEN
VVO,Vladivostok,Vladivostok,RUSSIAN FEDERATION
VVZ,Illizi,Illizi,ALGERIA
VXC,Lichinga,Lichinga,MOZAMBIQUE
VXE,San Pedro,Sao Vicente,CAPE VERDE
VXO,Vaxjo,Vaxjo,SWEDEN
VYD,Vryheid,Vryheid,SOUTH AFRICA
VYS,Illinois Valley Regional,Peru,UNITED STATES
W03,Wilson Industrial Air Center,Wilson,UNITED STATES
W05,Gettysburg,Gettysburg,UNITED STATES
W36,Chesapeake Regional,Chesapeake,UNITED STATES
W44,Asheboro Municipal,Asheboro,UNITED STATES
W75,Hummel Field,Saluda,UNITED STATES
W77,Lee County Brick Field,Sanford,UNITED STATES
W96,New Kent County,Quinton,UNITED STATES
WAA,Wales,Wales,UNITED STATES
WAB,Wabag,Wabag,PAPUA NEW GUINEA
WAC,Waca,Waca,ETHIOPIA
WAD,Andriamena,Andriamena,MADAGASCAR
WAE,Wadi Ad Dawasir,Wadi Ad Dawasir,SAUDI ARABIA
WAF,Wana,Wana,PAKISTAN
WAG,Wanganui,Wanganui,NEW ZEALAND
WAH,Harry Stern,Wahpeton,UNITED STATES
WAI,Antsohihy,Antsohihy,MADAGASCAR
WAJ,Wawoi Falls,Wawoi Falls,PAPUA NEW GUINEA
WAK,Ankazoabo,Ankazoabo,MADAGASCAR
WAL,Wallops Flight Center,Chincoteague,UNITED STATES
WAM,Ambatondrazaka,Ambatondrazaka,MADAGASCAR
WAN,Waverney,Waverney,AUSTRALIA
WAO,Wabo,Wabo,PAPUA NEW GUINEA
WAP,Alto Palena,Alto Palena,CHILE
WAQ,Antsalova,Antsalova,MADAGASCAR
WAR,Waris,Waris,INDONESIA
WAS,Washington Metropolitan Area,Washington,UNITED STATES
WAT,Waterford,Waterford,IRELAND
WAU,Wauchope,Wauchope,AUSTRALIA
WAV,Kalkgurung,Wave Hill,AUSTRALIA
WAW,Okecie,Warsaw,POLAND
WAX,Zwara,Zwara,LIBYAN ARAB JAMAHIRIYA
WAY,Green County,Waynesburg,UNITED STATES
WAZ,Warwick,Warwick,AUSTRALIA
WBA,Wahai,Wahai,INDONESIA
WBB,Stebbins,Stebbins,UNITED STATES
WBC,Wapolu,Wapolu,PAPUA NEW GUINEA
WBD,Befandriana,Befandriana,MADAGASCAR
WBE,Bealanana,Bealanana,MADAGASCAR
WBG,Schleswig-Jagel,Schleswig-Jagel,GERMANY
WBI,Broker Inn,Boulder,UNITED STATES
WBM,Wapenamanda,Wapenamanda,PAPUA NEW GUINEA
WBN,Cummings Park,Woburn,UNITED STATES
WBO,Beroroha,Beroroha,MADAGASCAR
WBQ,Beaver,Beaver,UNITED STATES
WBR,Roben-Hood,Big Rapids,UNITED STATES
WBU,Boulder Municipal,Boulder,UNITED STATES
WBW,Wilkes-Barre Wyoming Valley,Wilkes-Barre,UNITED STATES
WCA,Gamboa,Castro,CHILE
WCH,Chaiten,Chaiten,CHILE
WCR,Chandalar Lake,Chandalar Lake,UNITED STATES
WDA,Wadi Ain,Wadi Ain,YEMEN
WDB,Deep Bay,Deep Bay,UNITED STATES
WDG,Enid Woodring Mun,Enid,UNITED STATES
WDH,Windhoek Metropolitan Area,Windhoek,NAMIBIA
WDI,Wondai,Wondai,AUSTRALIA
WDN,Waldron Island,Waldron Island,UNITED STATES
WDR,Winder-Barrow,Winder,UNITED STATES
WDY,Kodiak Fss,Kodiak,UNITED STATES
WEA,Parker County,Weatherford,UNITED STATES
WED,Wedau,Wedau,PAPUA NEW GUINEA
WEF,Weifang,Weifang,CHINA
WEH,Weihai,Weihai,CHINA
WEI,Weipa,Weipa,AUSTRALIA
WEL,Welkom,Welkom,SOUTH AFRICA
WEM,West Malling,West Malling,UNITED KINGDOM
WEP,Weam,Weam,PAPUA NEW GUINEA
WES,Weasua,Weasua,LIBERIA
WET,Wagethe,Wagethe,INDONESIA
WEW,Wee Waa,Wee Waa,AUSTRALIA
WEX,Castlebridge,Wexford,IRELAND
WFB,Ketchikan Harbor Seaplane Base,Ketchikan,UNITED STATES
WFI,Fianarantsoa,Fianarantsoa,MADAGASCAR
WFK,Northern Aroostook Regional,Frenchville,UNITED STATES
WGA,Wagga Wagga (Forrest Hill),Wagga Wagga (Forrest Hill),AUSTRALIA
WGB,Bahawalnagar,Bahawalnagar,PAKISTAN
WGC,Warrangal,Warrangal,INDIA
WGE,Walgett,Walgett,AUSTRALIA
WGL,Isle Baltra Off-line Point,Isle Baltra,ECUADOR
WGN,Waitangi,Waitangi,NEW ZEALAND
WGO,Winchester Regional,Winchester,UNITED STATES
WGP,Waingapu,Waingapu,INDONESIA
WGT,Wangaratta,Wangaratta,AUSTRALIA
WGU,Wagau,Wagau,PAPUA NEW GUINEA
WGY,Wagny,Wagny,GABON
WHD,Hyder Seaplane Base,Hyder,UNITED STATES
WHF,Wadi Halfa,Wadi Halfa,SUDAN
WHH,Hiltons Har H,Boulder,UNITED STATES
WHK,Whakatane,Whakatane,NEW ZEALAND
WHL,Welshpool,Welshpool,AUSTRALIA
WHO,Franz Josef,Franz Josef,NEW ZEALAND
WHP,Whiteman,Los Angeles,UNITED STATES
WHS,Whalsay,Whalsay,UNITED KINGDOM
WHT,Wharton Municipal,Wharton,UNITED STATES
WHU,Wuhu,Wuhu,CHINA
WIC,Wick,Wick,UNITED KINGDOM
WID,Wildenrath,Wildenrath,GERMANY
WIE,Air Base,Wiesbaden,GERMANY
WIK,Surfdale,Surfdale,NEW ZEALAND
WIL,Wilson,Nairobi,KENYA
WIN,Winton,Winton,AUSTRALIA
WIO,Wilcannia,Wilcannia,AUSTRALIA
WIR,Wairoa,Wairoa,NEW ZEALAND
WIT,Wittenoom,Wittenoom,AUSTRALIA
WIU,Witu,Witu,PAPUA NEW GUINEA
WJA,Woja,Woja,MARSHALL ISLANDS
WJF,General William J Fox Airfield,Lancaster,UNITED STATES
WJR,Wajir,Wajir,KENYA
WJU,WonJu,WonJu,"KOREA, REPUBLIC OF"
WKA,Wanaka,Wanaka,NEW ZEALAND
WKB,Warracknabeal,Warracknabeal,AUSTRALIA
WKI,Hwange,Hwange,ZIMBABWE
WKJ,Hokkaido,Wakkanai,JAPAN
WKK,Aleknagik,Aleknagik,UNITED STATES
WKL,Waikoloa Airport,Waikoloa,UNITED STATES
WKN,Wakunai,Wakunai,PAPUA NEW GUINEA
WKR,Walkers Cay,Walker's Cay,BAHAMAS
WLA,Wallal,Wallal,AUSTRALIA
WLB,Labouchere Bay,Labouchere Bay,UNITED STATES
WLC,Walcha,Walcha,AUSTRALIA
WLD,Arkansas City,Winfield,UNITED STATES
WLG,Wellington International,Wellington,NEW ZEALAND
WLH,Walaha,Walaha,VANUATU
WLK,Selawik,Selawik,UNITED STATES
WLL,Wollogorang,Wollogorang,AUSTRALIA
WLM,Waltham Prospect Hill Airport,Waltham,UNITED STATES
WLN,Little Naukati,Little Naukati,UNITED STATES
WLO,Waterloo,Waterloo,AUSTRALIA
WLR,Loring,Loring,UNITED STATES
WLS,Wallis,Wallis,WALLIS AND FUTUNA ISLANDS
WLW,Glenn County,Willows,UNITED STATES
WMA,Mandritsara,Mandritsara,MADAGASCAR
WMB,Warrnambool,Warrnambool,AUSTRALIA
WMC,Winnemucca Municipal,Winnemucca,UNITED STATES
WMD,Mandabe,Mandabe,MADAGASCAR
WME,Mount Keith,Mount Keith,AUSTRALIA
WMH,Baxter County Regional,Mountain Home,UNITED STATES
WMK,Meyers Chuck Seaplane Base,Meyers Chuck,UNITED STATES
WML,Malaimbandy,Malaimbandy,MADAGASCAR
WMN,Maroantsetra,Maroantsetra,MADAGASCAR
WMO,White Mountain,White Mountain,UNITED STATES
WMP,Mampikony,Mampikony,MADAGASCAR
WMR,Mananara,Mananara,MADAGASCAR
WMV,Madirovalo,Madirovalo,MADAGASCAR
WMX,Wamena,Wamena,INDONESIA
WNA,Napakiak Seaplane Base,Napakiak,UNITED STATES
WNC,Nichen Cove Seaplane Base,Tuxekan Island,UNITED STATES
WND,Windarra,Windarra,AUSTRALIA
WNE,Wora Na Ye,Wora Na Ye,GABON
WNN,Wunnummin Lake,Wunnummin Lake,CANADA
WNP,Naga,Naga,PHILIPPINES
WNR,Windorah,Windorah,AUSTRALIA
WNS,Nawabshah,Nawabshah,PAKISTAN
WNU,Wanuma,Wanuma,PAPUA NEW GUINEA
WNZ,Wenzhou,Wenzhou,CHINA
WOA,Wonenara,Wonenara,PAPUA NEW GUINEA
WOB,Woodbridge RAF,Suttonheath,UNITED KINGDOM
WOD,Wood River,Wood River,UNITED STATES
WOE,Woensdrecht AB,Woensdrecht AB,NETHERLANDS
WOG,Woodgreen,Woodgreen,AUSTRALIA
WOI,Wologissi,Wologissi,LIBERIA
WOK,Wonken,Wonken,VENEZUELA
WOL,Wollongong,Wollongong,AUSTRALIA
WON,Wondoola,Wondoola,AUSTRALIA
WOO,Woodchopper,Woodchopper,UNITED STATES
WOT,Wonan,Wonan,"TAIWAN, REPUBLIC OF CHINA"
WOW,Willow,Willow,UNITED STATES
WPA,Puerto Aisen,Puerto Aisen,CHILE
WPB,Port Berge,Port Berge,MADAGASCAR
WPC,Pincher Creek,Pincher Creek,CANADA
WPK,Wrotham Park,Wrotham Park,AUSTRALIA
WPL,Powell Lake,Powell Lake,CANADA
WPM,Wipim,Wipim,PAPUA NEW GUINEA
WPO,North Fork Valley,Paonia,UNITED STATES
WPR,Porvenir,Porvenir,CHILE
WPS,Persepolis Off-line Point,Persepolis,IRAN (ISLAMIC REPUBLIC OF)
WPU,Puerto Williams,Puerto Williams,CHILE
WRA,Warder,Warder,ETHIOPIA
WRB,Robins AFB,Macon,UNITED STATES
WRE,Whangarei,Whangarei,NEW ZEALAND
WRG,Wrangell SPB,Wrangell,UNITED STATES
WRH,Wrench Creek,Wrench Creek,UNITED STATES
WRI,Mc Guire AFB,Fort Dix,UNITED STATES
WRL,Worland,Worland,UNITED STATES
WRO,Strachowice,Wroclaw,POLAND
WRW,Warrawagine,Warrawagine,AUSTRALIA
WRY,Westray,Westray,UNITED KINGDOM
WSA,Wasua,Wasua,PAPUA NEW GUINEA
WSB,Steamboat Bay Seaplane Base,Steamboat Bay,UNITED STATES
WSD,Condron AAF,White Sands,UNITED STATES
WSE,Santa Cecilia Off-line Point,Santa Cecilia,ECUADOR
WSF,Sarichef,Sarichef,UNITED STATES
WSG,Washington County,Washington,UNITED STATES
WSH,Brookhaven,Shirley,UNITED STATES
WSJ,San Juan Seaplane Base,San Juan,UNITED STATES
WSM,Wiseman,Wiseman,UNITED STATES
WSN,South Naknek,South Naknek,UNITED STATES
WSP,Waspam,Waspam,NICARAGUA
WSR,Wasior,Wasior,INDONESIA
WST,Westerly State,Westerly,UNITED STATES
WSU,Wasu,Wasu,PAPUA NEW GUINEA
WSX,Westsound Seaplane Base,Westsound,UNITED STATES
WSY,Whitsunday Airstrip,Airlie Beach,AUSTRALIA
WSZ,Westport,Westport,NEW ZEALAND
WTA,Tambohorano,Tambohorano,MADAGASCAR
WTC,World Trade Center,New York,UNITED STATES
WTD,West End,West End,BAHAMAS
WTE,Wotje Island,Wotje Island,MARSHALL ISLANDS
WTK,Noatak,Noatak,UNITED STATES
WTL,Tuntutuliak,Tuntutuliak,UNITED STATES
WTN,Waddington RAF Station,Waddington,UNITED KINGDOM
WTO,Wotho Island,Wotho Island,MARSHALL ISLANDS
WTP,Woitape,Woitape,PAPUA NEW GUINEA
WTR,White River,White River,UNITED STATES
WTS,Tsiroanomandidy,Tsiroanomandidy,MADAGASCAR
WTT,Wantoat,Wantoat,PAPUA NEW GUINEA
WTZ,Whitianga,Whitianga,NEW ZEALAND
WUD,Wudinna,Wudinna,AUSTRALIA
WUG,Wau,Wau,PAPUA NEW GUINEA
WUH,Wuhan,Wuhan,CHINA
WUM,Wasum,Wasum,PAPUA NEW GUINEA
WUN,Wiluna,Wiluna,AUSTRALIA
WUS,Wuyishan,Wuyishan,CHINA
WUU,Wau,Wau,SUDAN
WUV,Wuvulu Island,Wuvulu Is,PAPUA NEW GUINEA
WUX,Wuxi,Wuxi,CHINA
WUZ,Changzhoudao,Wuzhou,CHINA
WVB,Rooikop,Walvis Bay,NAMIBIA
WVI,Watsonville Municipal,Watsonville,UNITED STATES
WVK,Manakara,Manakara,MADAGASCAR
WVL,Robert Lafleur,Waterville,UNITED STATES
WVN,Wilhelmshaven,Wilhelmshaven,GERMANY
WWA,Wasilla,Wasilla,UNITED STATES
WWD,Cape May County,Wildwood,UNITED STATES
WWI,Woodie Woodie,Woodie Woodie,AUSTRALIA
WWK,Boram,Wewak,PAPUA NEW GUINEA
WWP,North Whale Seaplane Base,Whale Pass,UNITED STATES
WWR,West Woodward Airport,Woodward,UNITED STATES
WWS,Wildwood,Wildwood,UNITED STATES
WWT,Newtok Seaplane Base,Newtok,UNITED STATES
WWY,West Wyalong,West Wyalong,AUSTRALIA
WXF,Wether Fld RAF,Braintree,UNITED KINGDOM
WXN,Wanxian,Wanxian,CHINA
WYA,Whyalla,Whyalla,AUSTRALIA
WYB,Lodge Seaplane Base,Yes Bay,UNITED STATES
WYE,Yengema,Yengema,SIERRA LEONE
WYN,Wyndham,Wyndham,AUSTRALIA
WYS,Yellowstone,West Yellowstone,UNITED STATES
WZY,Seaplane Base,Nassau,BAHAMAS
X07,Lake Wales Municipal,Lake Wales,UNITED STATES
X51,Homestead General Aviation,Homestead,UNITED STATES
XAB,Abbeville Off-line Point,Abbeville,FRANCE
XAC,Arcachon Off-line Point,Arcachon,FRANCE
XAD,Churchill Rail Station,Churchill,CANADA
XAG,Agde Off-line Point,Agde,FRANCE
XAH,Railway Service,Silkeborg,DENMARK
XAI,Aix Les Bains Off-line Point,Aix Les Bains,FRANCE
XAJ,Bus Service,Hirtshals,DENMARK
XAK,Railway Service,Herning,DENMARK
XAL,Alamos,Alamos,MEXICO
XAM,Amboise Off-line Point,Amboise,FRANCE
XAN,Alencon Off-line Point,Alencon,FRANCE
XAP,Chapeco,Chapeco,BRAZIL
XAQ,Bus Service,Broenderslev,DENMARK
XAR,Aribinda,Aribinda,BURKINA FASO
XAS,Ales Off-line Point,Ales,FRANCE
XAT,Antibes Off-line Point,Antibes,FRANCE
XAU,Saul,Saul,FRENCH GUIANA
XAV,Albertville Off-line Point,Albertville,FRANCE
XAW,Rail Services,Capreol,CANADA
XAX,Dorval Rail Station,Montreal,CANADA
XAY,Xayabury,Xayabury,LAO PEOPLE'S DEMOCRATIC REPUBLIC
XAZ,Rail Service,Campbellton,CANADA
XBA,Bareges Off-line Point,Bareges,FRANCE
XBB,Blubber Bay,Blubber Bay,CANADA
XBC,Briancon Off-line Point,Briancon,FRANCE
XBD,Bar Le Duc Off-line Point,Bar Le Duc,FRANCE
XBE,Bearskin Lake,Bearskin Lake,CANADA
XBF,Bellegarde Off-line Point,Bellegarde,FRANCE
XBG,Bogande,Bogande,BURKINA FASO
XBH,Bethune Off-line Point,Bethune,FRANCE
XBI,Bourg D'Oisans Off-line Point,Bourg D'Oisans,FRANCE
XBJ,Birjand,Birjand,IRAN (ISLAMIC REPUBLIC OF)
XBK,Bourg En Bresse Off-line Point,Bourg En Bresse,FRANCE
XBL,Buno Bedelle,Buno Bedelle,ETHIOPIA
XBM,Beaulieu Sur Mer Off-line Point,Beaulieu Sur Mer,FRANCE
XBN,Biniguni,Biniguni,PAPUA NEW GUINEA
XBO,Boulsa,Boulsa,BURKINA FASO
XBP,La Baule Les Pins Off-line Point,La Baule Les Pins,FRANCE
XBQ,Blois Off-line Point,Blois,FRANCE
XBR,Brockville 1000 Islands Regional,Brockville On,CANADA
XBS,Boulogne Sur Mer Off-line Point,Boulogne Sur Mer,FRANCE
XBT,Boulogne Billancourt Off-line Point,Boulogne Billancourt,FRANCE
XBU,Banyuls Sur Mer Off-line Point,Banyuls Sur Mer,FRANCE
XBV,Beaune Off-line Point,Beaune,FRANCE
XBW,Killineq,Killineq,CANADA
XBX,Bernay Off-line Point,Bernay,FRANCE
XBY,Bayonne Off-line Point,Bayonne,FRANCE
XBZ,Bandol Off-line Point,Bandol,FRANCE
XCB,Cambrai Off-line Point,Cambrai,FRANCE
XCC,Creusot Montceau Mont. Off-line Point,Creusot Montceau Mont.,FRANCE
XCD,Chalon Sur Saone Off-line Point,Chalon Sur Saone,FRANCE
XCE,Cerbere Off-line Point,Cerbere,FRANCE
XCF,Chamonix Mont Blanc Off-line Point,Chamonix Mont Blanc,FRANCE
XCG,Cagnes Sur Mer Off-line Point,Cagnes Sur Mer,FRANCE
XCJ,Marigot Off-line Point,Marigot,GUADELOUPE
XCK,St Die Off-line Point,St Die,FRANCE
XCL,Cluff Lake,Cluff Lake,CANADA
XCM,Chatham,Chatham,CANADA
XCN,Coron,Coron,PHILIPPINES
XCO,Colac,Colac,AUSTRALIA
XCP,Compiegne Off-line Point,Compiegne,FRANCE
XCQ,Chamrousse Off-line Point,Chamrousse,FRANCE
XCR,Chalons Sur Marne Off-line Point,Chalons Sur Marne,FRANCE
XCS,Caussade Off-line Point,Caussade,FRANCE
XCT,La Ciotat Off-line Point,La Ciotat,FRANCE
XCU,Collioure Off-line Point,Collioure,FRANCE
XCV,Chantilly Off-line Point,Chantilly,FRANCE
XCW,Chaumont Off-line Point,Chaumont,FRANCE
XCX,Chatellerault Off-line Point,Chatellerault,FRANCE
XCY,Chateau Thierry Off-line Point,Chateau Thierry,FRANCE
XCZ,Charleville Mezieres Off-line Point,Charleville Mezieres,FRANCE
XDA,Dax Off-line Point,Dax,FRANCE
XDC,Dives Cabourg Off-line Point,Dives Cabourg,FRANCE
XDE,Diebougou,Diebougou,BURKINA FASO
XDI,Digne Off-line Point,Digne,FRANCE
XDJ,Djibo,Djibo,BURKINA FASO
XDK,Dunkerque Off-line Point,Dunkerque,FRANCE
XDN,Douai Off-line Point,Douai,FRANCE
XDR,Dreux Off-line Point,Dreux,FRANCE
XEB,Evian Les Bains Off-line Point,Evian Les Bains,FRANCE
XEI,Tsukuba Off-line Point,Tsukuba,JAPAN
XEN,Xingcheng,Xingcheng,CHINA
XEO,Harbour,Oqatsut,GREENLAND
XEP,Epernay Off-line Point,Epernay,FRANCE
XEQ,Harbour,Tasiuasaq,GREENLAND
